,timestamp,flex_1,flex_2,flex_3,flex_4,IMU_status,yaw,pitch,row
0,0.030000000000000002,13.00,7.00,5.00,2.00,3,135.62,14.30,-165.34
1,506.869,9.00,1.00,2.00,1.00,3,134.49,14.79,-165.58
2,1034.204,8.00,2.00,2.00,2.00,3,141.39,11.90,-161.35
3,1558.132,12.00,5.00,5.00,6.00,3,139.76,8.99,-161.50
4,2070.115,107.00,102.00,102.00,100.00,3,141.24,10.21,-160.46
5,2582.652,143.00,120.00,121.00,120.00,3,141.49,17.68,-156.18
6,3111.616,133.00,122.00,121.00,120.00,3,148.35,23.68,-156.18
7,3610.534,61.00,40.00,40.00,42.00,3,150.48,22.96,-157.80
8,4137.585,23.00,11.00,12.00,12.00,3,151.28,21.43,-159.51
9,4646.226000000001,10.00,7.00,7.00,7.00,3,147.86,23.27,-155.94
10,5172.671,55.00,28.00,28.00,26.00,3,143.60,15.05,-155.36
11,5680.240000000001,133.00,102.00,102.00,103.00,3,142.61,9.05,-152.71
12,6232.869,141.00,119.00,118.00,118.00,3,148.85,23.79,-149.91
13,6720.673,234.00,112.00,110.00,108.00,3,152.09,25.17,-152.25
14,7257.916,141.00,108.00,108.00,108.00,3,152.85,24.11,-156.13
15,7751.572999999999,109.00,115.00,113.00,111.00,3,152.56,23.52,-156.72
16,8280.296,111.00,117.00,117.00,117.00,3,152.51,24.99,-164.72
17,8787.433,105.00,113.00,112.00,112.00,3,156.96,34.61,157.42
18,9316.528999999999,104.00,107.00,108.00,109.00,3,166.54,28.01,124.80
19,9831.686,109.00,108.00,107.00,107.00,3,170.47,30.30,124.96
20,10376.626999999999,107.00,102.00,104.00,103.00,3,160.92,40.37,163.64
21,10856.997,111.00,104.00,105.00,106.00,3,161.85,41.25,-158.71
22,11397.573,104.00,108.00,107.00,106.00,3,158.06,39.41,-152.53
23,11888.641,102.00,103.00,101.00,100.00,3,159.78,43.90,177.37
24,12420.054,37.00,73.00,74.00,78.00,3,160.14,38.51,147.21
25,12925.727,42.00,84.00,82.00,81.00,3,163.13,34.33,135.93
