,timestamp,flex_1,flex_2,flex_3,flex_4,IMU_status,yaw,pitch,row
0,0.029,105.00,79.00,80.00,79.00,3,-163.20,27.96,-161.55
1,530.6419999999999,140.00,113.00,113.00,112.00,3,172.67,19.75,-157.56
2,1034.384,45.00,101.00,101.00,103.00,3,-161.46,45.97,-152.98
3,1562.714,26.00,100.00,99.00,98.00,3,-158.69,50.20,-166.58
4,2070.573,30.00,96.00,95.00,94.00,3,-159.67,48.62,-165.68
5,2599.7599999999998,57.00,28.00,28.00,28.00,3,-161.60,42.40,-165.20
6,3113.1479999999997,51.00,7.00,6.00,4.00,3,-161.46,41.98,-164.35
7,3650.904,50.00,6.00,7.00,6.00,3,-163.70,40.72,-163.19
8,4145.86,34.00,2.00,1.00,1.00,3,-165.77,37.93,-163.79
9,4670.0109999999995,33.00,1.00,0.00,0.00,3,-164.15,39.04,-162.44
10,5180.657,30.00,-2.00,-2.00,-1.00,3,-165.96,35.13,-165.77
11,5713.491,50.00,7.00,7.00,7.00,3,-168.97,32.16,-163.91
12,6230.92,131.00,9.00,9.00,8.00,3,-170.08,32.25,-164.50
13,6743.535,153.00,86.00,88.00,88.00,3,-173.46,40.60,173.16
14,7254.228999999999,174.00,137.00,138.00,138.00,3,-166.31,37.74,148.42
15,7778.035,167.00,135.00,135.00,136.00,3,-165.32,28.02,140.82
16,8288.721000000001,96.00,86.00,85.00,85.00,3,-162.85,23.83,138.29
17,8810.487000000001,63.00,55.00,56.00,57.00,3,-162.54,19.41,129.83
18,9318.551,46.00,28.00,28.00,28.00,3,-156.92,10.92,126.15
19,9845.931,28.00,7.00,7.00,5.00,3,-151.15,9.15,120.66
20,10355.821,70.00,6.00,7.00,7.00,3,-147.07,8.56,117.56
21,10887.423999999999,24.00,3.00,4.00,3.00,3,-140.72,6.04,113.10
22,11395.799,17.00,0.00,0.00,1.00,3,-139.83,6.07,113.00
23,11917.61,93.00,7.00,8.00,8.00,3,-140.57,6.07,115.03
24,12426.681999999999,50.00,5.00,5.00,5.00,3,-141.98,6.63,115.94
