,timestamp,flex_1,flex_2,flex_3,flex_4,IMU_status,yaw,pitch,row
0,0.029,60.00,88.00,87.00,87.00,3,142.41,21.78,-159.98
1,519.578,20.00,75.00,76.00,78.00,3,142.16,21.83,-160.20
2,1034.494,3.00,74.00,72.00,73.00,3,153.01,30.63,-149.59
3,1553.752,0.00,71.00,71.00,71.00,3,147.30,26.69,-155.54
4,2090.912,2.00,42.00,44.00,44.00,3,144.40,24.71,-155.56
5,2578.6929999999998,22.00,38.00,38.00,38.00,3,143.89,25.81,-155.68
6,3114.5209999999997,92.00,45.00,45.00,45.00,3,145.37,29.54,-153.30
7,3617.9260000000004,100.00,46.00,46.00,46.00,3,147.89,34.91,-148.52
8,4141.1179999999995,104.00,33.00,33.00,33.00,3,147.21,37.00,-145.73
9,4665.7609999999995,22.00,-9.00,-10.00,-9.00,3,146.05,36.69,-145.82
10,5175.466,15.00,-11.00,-11.00,-11.00,3,144.14,42.43,-149.42
11,5694.906,13.00,-11.00,-10.00,-11.00,3,142.54,23.30,-147.69
12,6228.118,42.00,18.00,17.00,17.00,3,142.40,21.39,-147.30
13,6724.113,124.00,92.00,92.00,92.00,3,142.19,21.62,-146.79
14,7259.622,126.00,95.00,92.00,92.00,3,141.50,31.15,-148.93
15,7760.4220000000005,141.00,98.00,99.00,97.00,3,144.55,25.68,-149.04
16,8294.4,102.00,64.00,63.00,64.00,3,143.69,28.27,-156.26
17,8793.245,47.00,22.00,22.00,22.00,3,139.14,30.38,-179.94
18,9354.647,22.00,8.00,8.00,7.00,3,142.43,19.82,153.27
19,9831.35,5.00,-4.00,-4.00,-3.00,3,150.32,10.12,141.67
20,10355.204,-1.00,-6.00,-6.00,-6.00,3,162.71,6.78,128.77
21,10862.842,-1.00,-6.00,-7.00,-7.00,3,169.12,4.97,118.49
22,11391.503999999999,17.00,-9.00,-8.00,-8.00,3,177.42,4.35,107.06
23,11897.821,53.00,-7.00,-7.00,-7.00,3,178.72,4.30,108.42
