,timestamp,flex_1,flex_2,flex_3,flex_4,IMU_status,yaw,pitch,row
0,0.032,30.00,8.00,7.00,7.00,3,168.85,14.06,-158.75
1,502.29100000000005,12.00,0.00,0.00,-2.00,3,168.99,14.13,-158.81
2,1029.797,29.00,22.00,22.00,22.00,3,177.30,18.09,-157.58
3,1536.447,165.00,104.00,104.00,103.00,3,-175.62,8.23,-156.98
4,2067.2799999999997,187.00,143.00,143.00,140.00,3,-172.27,19.29,-156.74
5,2572.4109999999996,169.00,131.00,130.00,131.00,3,-167.22,30.27,-156.80
6,3101.76,157.00,117.00,117.00,114.00,3,-170.10,32.18,-167.26
7,3615.955,114.00,88.00,94.00,96.00,3,-175.25,22.35,166.12
8,4137.465,63.00,60.00,54.00,52.00,3,-169.13,0.65,136.24
9,4641.4980000000005,29.00,36.00,38.00,36.00,3,-164.70,-2.64,139.05
10,5170.076,39.00,45.00,40.00,38.00,3,-153.57,-8.00,136.15
11,5675.772,33.00,35.00,37.00,37.00,3,-149.37,-9.89,133.17
12,6203.919,120.00,84.00,84.00,85.00,3,-145.79,-11.60,130.15
13,6710.384999999999,196.00,143.00,143.00,143.00,3,-148.40,-9.85,134.52
14,7269.483,185.00,136.00,132.00,130.00,3,-162.84,3.97,160.13
15,7746.087,123.00,95.00,96.00,96.00,3,-164.67,8.93,166.35
16,8297.044,96.00,60.00,54.00,54.00,3,-165.41,15.47,173.95
17,8779.464,52.00,24.00,24.00,27.00,3,-160.41,7.38,161.27
18,9314.239000000001,46.00,20.00,18.00,20.00,3,-144.51,-4.22,143.26
19,9814.506,53.00,28.00,23.00,22.00,3,-136.05,-6.40,134.27
20,10344.006,71.00,22.00,25.00,25.00,3,-128.33,-8.41,129.90
21,10871.141,163.00,81.00,79.00,79.00,3,-128.34,-8.25,129.49
22,11414.079,179.00,120.00,118.00,120.00,3,-137.16,-2.12,141.53
23,11894.453,156.00,106.00,105.00,102.00,3,-139.52,3.50,154.10
24,12414.026,119.00,92.00,91.00,92.00,3,-146.43,4.27,162.28
25,12920.263,164.00,97.00,98.00,93.00,3,-147.48,4.77,167.72
