,timestamp,flex_1,flex_2,flex_3,flex_4,IMU_status,yaw,pitch,row
0,0.032,126.00,96.00,96.00,95.00,3,125.74,16.54,-153.77
1,527.161,114.00,84.00,83.00,83.00,3,126.62,16.81,-154.39
2,1034.301,108.00,78.00,78.00,78.00,3,151.06,35.78,-140.93
3,1562.369,133.00,49.00,48.00,48.00,3,148.67,28.19,-142.31
4,2087.572,152.00,45.00,45.00,45.00,3,149.71,31.19,-141.33
5,2630.674,139.00,43.00,44.00,44.00,3,144.12,40.09,-141.50
6,3107.898,125.00,84.00,84.00,83.00,3,140.94,43.49,-144.12
7,3632.2670000000003,118.00,91.00,90.00,89.00,3,140.62,45.22,-143.62
8,4139.9220000000005,115.00,74.00,77.00,77.00,3,145.49,39.67,-145.53
9,4669.128,134.00,51.00,51.00,51.00,3,144.97,38.27,-145.98
10,5176.247,143.00,49.00,50.00,50.00,3,143.78,43.54,-142.70
11,5705.541,134.00,44.00,44.00,44.00,3,133.32,51.59,-147.76
12,6231.255,118.00,70.00,71.00,70.00,3,132.57,51.27,-149.09
13,6766.517000000001,119.00,78.00,78.00,77.00,3,133.82,54.00,-149.24
14,7248.385,30.00,67.00,67.00,67.00,3,138.30,49.79,-148.24
15,7783.86,1.00,65.00,65.00,66.00,3,137.26,39.52,-148.04
16,8280.761999999999,16.00,11.00,11.00,11.00,3,136.53,37.88,-147.55
17,8808.822,0.00,-3.00,-3.00,-3.00,3,134.93,35.31,-150.13
18,9318.891000000001,1.00,-2.00,-2.00,-2.00,3,137.03,35.46,-150.91
19,9845.264000000001,4.00,-2.00,-2.00,-2.00,3,135.60,28.43,-162.91
20,10355.547,12.00,0.00,0.00,1.00,3,132.60,28.12,172.90
21,10883.556999999999,11.00,0.00,0.00,1.00,3,146.41,25.30,138.37
22,11489.386,17.00,2.00,2.00,2.00,3,152.16,18.11,122.55
23,11918.33,20.00,3.00,2.00,2.00,3,152.79,18.67,123.50
24,12428.099,10.00,-3.00,-3.00,-3.00,3,152.17,19.31,126.46
