,timestamp,flex_1,flex_2,flex_3,flex_4,IMU_status,yaw,pitch,row
0,0.029,163.00,131.00,130.00,125.00,3,174.37,14.72,-156.22
1,489.639,164.00,130.00,133.00,133.00,3,174.92,13.43,-159.24
2,982.654,78.00,116.00,116.00,117.00,3,-163.21,26.44,-146.42
3,1510.007,36.00,108.00,108.00,106.00,3,-163.46,23.08,-152.19
4,2017.5030000000002,52.00,56.00,59.00,59.00,3,-164.57,22.66,-153.37
5,2547.08,40.00,9.00,10.00,9.00,3,-164.82,21.21,-156.11
6,3064.596,79.00,9.00,10.00,9.00,3,-165.11,23.35,-154.14
7,3582.699,139.00,11.00,11.00,9.00,3,-169.79,21.45,-154.10
8,4088.1179999999995,48.00,5.00,3.00,2.00,3,-169.58,20.20,-154.29
9,4615.893,23.00,4.00,4.00,4.00,3,-167.40,23.54,-154.61
10,5123.506,27.00,7.00,8.00,9.00,3,-168.48,22.81,-153.64
11,5651.523,21.00,6.00,7.00,7.00,3,-170.73,19.11,-152.14
12,6159.096,17.00,5.00,4.00,5.00,3,-170.03,22.48,-158.92
13,6686.526,22.00,6.00,3.00,2.00,3,-159.81,19.66,170.14
14,7201.713,15.00,1.00,2.00,4.00,3,-163.44,15.15,-157.34
15,7728.491,22.00,6.00,7.00,6.00,3,-169.88,5.22,-143.72
16,8227.731,52.00,12.00,12.00,12.00,3,-169.75,5.06,-144.08
17,8764.731,85.00,70.00,71.00,74.00,3,-161.35,11.40,177.27
18,9262.167,144.00,146.00,146.00,144.00,3,-162.69,12.37,149.66
19,9787.342,167.00,149.00,148.00,144.00,3,-167.46,5.73,131.67
20,10320.347,163.00,142.00,143.00,140.00,3,-162.87,4.79,128.53
21,10824.979000000001,160.00,138.00,138.00,139.00,3,-159.68,3.41,124.30
22,11335.291,158.00,130.00,125.00,130.00,3,-158.69,2.64,122.82
23,11863.506,182.00,120.00,120.00,119.00,3,-158.74,0.97,123.90
24,12369.17,153.00,116.00,114.00,113.00,3,-160.31,2.22,128.40
