,timestamp,flex_1,flex_2,flex_3,flex_4,IMU_status,yaw,pitch,row
0,0.030000000000000002,120.00,108.00,109.00,109.00,3,149.78,27.31,-159.77
1,542.601,117.00,112.00,113.00,114.00,3,136.92,17.93,-163.33
2,1035.698,112.00,97.00,95.00,93.00,3,158.48,38.33,-155.49
3,1562.125,94.00,86.00,86.00,86.00,3,156.49,39.36,-173.80
4,2094.195,61.00,76.00,77.00,75.00,3,153.93,39.48,-173.67
5,2597.581,44.00,44.00,42.00,42.00,3,140.30,43.13,161.15
6,3112.641,42.00,31.00,32.00,31.00,3,138.64,32.23,147.36
7,3633.757,45.00,26.00,24.00,24.00,3,141.17,30.16,140.64
8,4141.3859999999995,39.00,19.00,20.00,17.00,3,142.85,30.34,136.98
9,4672.076,31.00,14.00,15.00,14.00,3,148.31,21.91,123.87
10,5174.946,25.00,11.00,9.00,8.00,3,152.55,16.75,117.69
11,5704.086,9.00,3.00,4.00,4.00,3,161.83,9.64,106.03
12,6210.274,12.00,6.00,6.00,6.00,3,168.40,6.98,93.84
13,6740.188,23.00,13.00,15.00,15.00,3,173.98,4.37,81.98
14,7254.5960000000005,54.00,10.00,9.00,7.00,3,175.00,3.39,77.91
15,7793.022,106.00,46.00,46.00,48.00,3,167.95,7.18,96.69
16,8287.048999999999,108.00,62.00,60.00,58.00,3,161.92,10.04,111.83
17,8816.983,131.00,77.00,80.00,82.00,3,155.20,14.27,129.95
18,9351.627,134.00,84.00,84.00,84.00,3,153.01,17.25,135.69
19,9850.486,145.00,95.00,94.00,95.00,3,149.75,22.28,144.72
20,10375.394,131.00,108.00,107.00,105.00,3,146.13,23.95,155.65
21,10891.574999999999,126.00,114.00,114.00,115.00,3,145.11,26.61,161.89
22,11399.045,48.00,94.00,94.00,93.00,3,144.54,30.11,170.64
23,11920.582,36.00,88.00,88.00,85.00,3,142.50,23.87,-175.93
24,12427.392,64.00,40.00,41.00,45.00,3,144.75,23.35,-169.01
25,12955.356,56.00,67.00,67.00,66.00,3,145.84,18.63,-167.72
