,timestamp,flex_1,flex_2,flex_3,flex_4,IMU_status,yaw,pitch,row
0,0.030000000000000002,18.00,7.00,7.00,7.00,3,138.00,20.50,-162.15
1,503.29699999999997,15.00,4.00,2.00,1.00,3,137.72,19.76,-162.17
2,1034.395,26.00,16.00,16.00,15.00,3,142.79,14.02,-160.00
3,1552.1609999999998,88.00,79.00,78.00,78.00,3,142.54,13.04,-160.44
4,2068.033,134.00,121.00,125.00,126.00,3,144.30,23.67,-158.08
5,2581.7290000000003,132.00,115.00,112.00,112.00,3,147.64,28.58,-153.22
6,3104.292,36.00,109.00,110.00,111.00,3,150.14,28.24,-154.35
7,3611.439,53.00,123.00,120.00,117.00,3,150.23,26.86,-154.51
8,4139.867,19.00,106.00,108.00,108.00,3,149.56,32.02,-154.73
9,4675.845,20.00,101.00,102.00,101.00,3,148.57,28.33,-159.89
10,5174.024,83.00,116.00,113.00,112.00,3,149.57,27.77,-158.80
11,5696.6320000000005,182.00,116.00,115.00,115.00,3,149.37,30.17,-157.94
12,6236.701,166.00,92.00,92.00,90.00,3,151.08,31.85,-154.88
13,6718.54,175.00,26.00,27.00,29.00,3,152.32,29.64,-155.75
14,7260.926,149.00,11.00,11.00,11.00,3,152.43,29.80,-154.54
15,7753.515,133.00,6.00,3.00,2.00,3,150.17,31.28,-154.17
16,8283.583,139.00,14.00,15.00,13.00,3,150.55,30.41,-153.98
17,8790.294,133.00,9.00,9.00,6.00,3,149.40,30.95,-154.53
18,9317.529,136.00,10.00,12.00,15.00,3,150.40,49.67,-154.79
19,9826.252,137.00,13.00,12.00,12.00,3,148.39,67.34,-151.69
20,10370.73,134.00,7.00,7.00,7.00,3,140.93,71.62,-159.00
21,10866.215,158.00,12.00,9.00,9.00,3,134.71,62.60,172.28
22,11396.521,138.00,8.00,7.00,7.00,3,136.81,37.28,132.83
23,11898.766,145.00,20.00,19.00,20.00,3,147.68,34.09,127.27
24,12429.168000000001,53.00,85.00,88.00,89.00,3,148.50,35.16,132.30
