,timestamp,flex_1,flex_2,flex_3,flex_4,IMU_status,yaw,pitch,row
0,0.030000000000000002,81.00,26.00,25.00,25.00,3,136.87,23.66,-159.06
1,502.9789999999999,40.00,18.00,18.00,19.00,3,136.52,23.72,-159.49
2,1035.949,58.00,37.00,33.00,30.00,3,135.39,29.43,-150.53
3,1540.521,50.00,31.00,31.00,31.00,3,137.01,32.46,169.61
4,2067.566,56.00,33.00,33.00,31.00,3,144.41,23.37,118.44
5,2582.883,125.00,82.00,82.00,82.00,3,149.19,9.42,93.14
6,3103.806,169.00,143.00,140.00,137.00,3,149.39,6.04,85.64
7,3616.23,159.00,140.00,141.00,141.00,3,147.36,7.32,87.65
8,4147.838,160.00,139.00,135.00,134.00,3,148.40,9.18,85.81
9,4647.2119999999995,143.00,125.00,127.00,126.00,3,148.83,8.95,84.15
10,5174.585,145.00,125.00,125.00,125.00,3,148.27,10.41,87.19
11,5682.255999999999,151.00,126.00,123.00,123.00,3,142.93,16.14,116.75
12,6209.376,141.00,112.00,117.00,116.00,3,143.30,25.10,173.57
13,6724.264,145.00,115.00,113.00,113.00,3,143.43,25.66,-160.16
14,7256.923,108.00,66.00,67.00,67.00,3,142.60,20.86,-151.14
15,7752.864,53.00,26.00,27.00,27.00,3,142.57,20.28,-151.30
16,8289.56,22.00,12.00,12.00,12.00,3,141.55,19.73,-148.86
17,8785.938,25.00,16.00,17.00,14.00,3,143.55,19.87,-151.01
18,9313.871000000001,45.00,20.00,21.00,22.00,3,146.94,17.83,-157.01
19,9836.225,60.00,19.00,18.00,18.00,3,145.42,25.87,-156.64
20,10353.126,162.00,84.00,81.00,80.00,3,82.62,80.86,127.32
21,10860.557,170.00,113.00,115.00,115.00,3,66.00,81.73,108.24
22,11385.306,170.00,124.00,119.00,117.00,3,154.74,60.64,-159.81
23,11892.293,170.00,132.00,133.00,133.00,3,161.08,32.22,-154.68
24,12425.487000000001,159.00,113.00,113.00,113.00,3,163.46,14.80,-157.18
25,12925.28,155.00,104.00,102.00,100.00,3,165.26,9.47,-155.74
