,timestamp,flex_1,flex_2,flex_3,flex_4,IMU_status,yaw,pitch,row
0,0.031,182.00,145.00,145.00,145.00,3,178.76,15.24,-156.62
1,526.441,172.00,131.00,132.00,131.00,3,177.51,14.36,-156.41
2,1050.017,97.00,32.00,33.00,32.00,3,-166.87,27.90,-153.88
3,1542.5919999999999,30.00,16.00,15.00,14.00,3,-166.67,19.32,-155.49
4,2084.2900000000004,12.00,7.00,7.00,7.00,3,-168.57,20.01,-155.45
5,2588.5440000000003,77.00,33.00,34.00,35.00,3,-166.26,10.70,-158.46
6,3106.678,163.00,131.00,131.00,130.00,3,-166.41,9.76,-157.98
7,3613.2749999999996,148.00,121.00,124.00,124.00,3,-163.98,18.63,-152.70
8,4140.186,33.00,111.00,111.00,113.00,3,-160.87,25.72,-154.78
9,4659.615,46.00,120.00,122.00,122.00,3,-160.45,24.86,-154.91
10,5175.657,64.00,29.00,28.00,28.00,3,-160.79,21.73,-154.14
11,5682.702,45.00,12.00,14.00,15.00,3,-160.45,21.02,-153.77
12,6227.884,36.00,15.00,14.00,14.00,3,-162.66,23.84,-153.29
13,6718.579,32.00,7.00,7.00,8.00,3,-164.08,22.36,-154.14
14,7252.404,42.00,19.00,19.00,19.00,3,-162.89,19.85,-159.69
15,7754.7300000000005,138.00,99.00,97.00,96.00,3,-164.36,17.57,-159.69
16,8281.556,163.00,139.00,137.00,137.00,3,-164.50,18.54,-157.07
17,8806.815999999999,172.00,143.00,143.00,140.00,3,-161.67,27.13,-155.97
18,9318.654999999999,148.00,119.00,121.00,123.00,3,-162.37,25.78,-162.79
19,9830.488000000001,118.00,90.00,91.00,91.00,3,-174.84,32.55,169.28
20,10364.576,89.00,48.00,45.00,45.00,3,-172.79,12.19,122.90
21,10859.833999999999,48.00,15.00,18.00,19.00,3,-164.91,5.66,115.42
22,11407.09,29.00,7.00,8.00,7.00,3,-153.88,5.04,115.14
23,11925.172,57.00,13.00,12.00,13.00,3,-150.39,4.79,115.42
