,timestamp,flex_1,flex_2,flex_3,flex_4,IMU_status,yaw,pitch,row
0,0.032,86.00,58.00,57.00,56.00,3,-164.88,22.78,-162.99
1,515.452,143.00,118.00,120.00,122.00,3,-172.71,15.85,-165.23
2,1052.192,66.00,103.00,104.00,101.00,3,-155.83,34.58,-146.39
3,1538.995,13.00,101.00,104.00,106.00,3,-152.48,30.18,-151.64
4,2078.4519999999998,27.00,101.00,102.00,101.00,3,-155.68,28.54,-152.58
5,2578.578,47.00,99.00,100.00,99.00,3,-157.57,28.20,-155.27
6,3111.2540000000004,177.00,113.00,115.00,116.00,3,-157.04,29.12,-153.71
7,3631.739,164.00,112.00,110.00,111.00,3,-156.23,31.01,-151.87
8,4160.599999999999,198.00,26.00,27.00,24.00,3,-154.08,27.84,-151.47
9,4653.571,154.00,4.00,4.00,6.00,3,-153.99,27.90,-150.78
10,5181.045,161.00,17.00,18.00,17.00,3,-159.18,27.53,-152.06
11,5689.129,160.00,85.00,82.00,82.00,3,-161.94,29.52,-154.50
12,6216.808,145.00,95.00,96.00,94.00,3,-159.59,36.25,-153.75
13,6746.553,58.00,19.00,17.00,15.00,3,-157.50,36.71,-152.94
14,7254.836,46.00,21.00,19.00,19.00,3,-157.37,35.93,-153.51
15,7768.101,55.00,15.00,14.00,14.00,3,-156.52,26.68,-153.47
16,8288.548999999999,66.00,15.00,15.00,16.00,3,-159.29,27.56,-159.11
17,8795.623000000001,75.00,23.00,22.00,22.00,3,-164.96,16.69,158.20
18,9331.974,63.00,15.00,15.00,16.00,3,-149.59,2.28,125.06
19,9835.367,42.00,9.00,9.00,10.00,3,-149.96,2.14,125.81
20,10358.668,50.00,13.00,12.00,13.00,3,-156.85,7.89,169.65
21,10863.270999999999,78.00,28.00,27.00,28.00,3,-165.16,11.31,-155.06
22,11394.557,214.00,142.00,142.00,140.00,3,-164.88,9.39,-155.27
23,11908.447,179.00,124.00,122.00,123.00,3,-161.84,22.40,-155.97
24,12448.713,176.00,117.00,117.00,117.00,3,-161.26,22.10,-156.84
