,timestamp,flex_1,flex_2,flex_3,flex_4,IMU_status,yaw,pitch,row
0,0.030000000000000002,53.00,28.00,28.00,30.00,3,173.38,14.94,-157.06
1,511.10599999999994,56.00,22.00,23.00,22.00,3,173.07,17.37,-158.18
2,1021.7760000000001,34.00,18.00,15.00,12.00,3,175.74,25.23,-159.85
3,1552.314,76.00,28.00,29.00,29.00,3,-175.50,17.79,-158.03
4,2054.766,268.00,41.00,40.00,38.00,3,-178.15,6.83,-155.71
5,2583.214,270.00,45.00,44.00,43.00,3,-175.60,18.80,-158.11
6,3101.395,246.00,31.00,31.00,31.00,3,-173.67,24.40,-153.59
7,3621.2780000000002,247.00,77.00,78.00,78.00,3,-173.11,22.81,-152.04
8,4126.559,239.00,119.00,117.00,118.00,3,-172.90,23.39,-152.19
9,4652.36,211.00,82.00,82.00,81.00,3,-171.37,30.10,-156.11
10,5162.46,242.00,141.00,143.00,139.00,3,-168.56,30.81,-153.65
11,5687.254,199.00,150.00,150.00,151.00,3,-167.43,37.26,-155.45
12,6197.514,180.00,133.00,133.00,134.00,3,-162.80,29.75,-157.06
13,6728.852,240.00,148.00,147.00,143.00,3,-164.93,30.78,-161.58
14,7235.4580000000005,192.00,130.00,123.00,124.00,3,-164.99,28.90,176.03
15,7755.623,159.00,116.00,114.00,114.00,3,-166.77,7.06,150.66
16,8267.015000000001,163.00,114.00,116.00,117.00,3,-164.71,-1.17,141.11
17,8822.206,121.00,90.00,92.00,92.00,3,-163.98,-1.34,142.18
18,9300.201,70.00,67.00,66.00,66.00,3,-163.37,-2.28,142.25
19,9829.455,107.00,58.00,58.00,56.00,3,-160.62,-2.23,145.54
20,10336.475,28.00,29.00,29.00,29.00,3,-159.52,-2.32,146.72
21,10864.589,17.00,12.00,12.00,11.00,3,-154.64,-0.07,145.67
22,11371.905,21.00,13.00,12.00,11.00,3,-148.40,-1.55,139.53
23,11901.935,17.00,11.00,11.00,12.00,3,-141.69,-0.62,135.20
